"","Collection.date","pango_lineage","n","freq","movavg","ShortLin"
"2749",2023-07-30,"XBC.1.6.3",1,3.23,NA,"Other"
"2750",2023-02-11,"XBB.1.5.16",2,3.17,2.26,"XBB"
"2751",2023-03-03,"BA.5.2.1",1,3.12,3.23,"BA.5"
"2752",2023-03-03,"BE.9",1,3.12,3.23,"BA.5"
"2753",2023-03-03,"BM.4.1.1",1,3.12,3.23,"BA.2"
"2754",2023-03-03,"BN.1.3.1",1,3.12,3.23,"Other"
"2755",2023-03-03,"BQ.1",1,3.12,3.23,"BA.5"
"2756",2023-03-03,"BQ.1.1",1,3.12,3.23,"BA.5"
"2757",2023-03-03,"BQ.1.1.32",1,3.12,3.23,"BA.5"
"2758",2023-03-03,"BQ.1.23",1,3.12,3.23,"BA.5"
"2759",2023-03-03,"CH.1.1.1",1,3.12,3.23,"BA.2"
"2760",2023-03-03,"CH.1.1.3",1,3.12,3.23,"BA.2"
"2761",2023-03-03,"XBB.1.5.1",1,3.12,3.23,"XBB"
"2762",2023-03-03,"XBB.1.5.16",1,3.12,3.23,"XBB"
"2763",2023-03-03,"XBB.1.5.17",1,3.12,4.3,"XBB"
"2764",2023-03-03,"XBB.1.5.2",1,3.12,3.23,"XBB"
"2765",2023-03-03,"XBB.1.5.20",1,3.12,3.23,"XBB"
"2766",2023-03-03,"XBB.1.5.31",1,3.12,3.23,"XBB"
"2767",2023-03-03,"XBB.1.9.1",1,3.12,3.23,"XBB"
"2768",2023-03-03,"XBB.2.2",1,3.12,3.23,"XBB"
"2769",2023-03-05,"BA.5.2.1",1,3.12,3.23,"BA.5"
"2770",2023-03-05,"BE.9",1,3.12,NA,"BA.5"
"2771",2023-03-05,"BM.4.1.1",1,3.12,NA,"BA.2"
"2772",2023-03-05,"BN.1.3.1",1,3.12,NA,"Other"
"2773",2023-03-05,"BQ.1",1,3.12,3.74,"BA.5"
"2774",2023-03-05,"BQ.1.1",1,3.12,2.93,"BA.5"
"2775",2023-03-05,"BQ.1.1.32",1,3.12,3.23,"BA.5"
"2776",2023-03-05,"BQ.1.23",1,3.12,NA,"BA.5"
"2777",2023-03-05,"CH.1.1.1",1,3.12,NA,"BA.2"
"2778",2023-03-05,"CH.1.1.3",1,3.12,NA,"BA.2"
"2779",2023-03-05,"XBB.1.5.1",1,3.12,3.23,"XBB"
"2780",2023-03-05,"XBB.1.5.16",1,3.12,2.98,"XBB"
"2781",2023-03-05,"XBB.1.5.17",1,3.12,3.23,"XBB"
"2782",2023-03-05,"XBB.1.5.19",1,3.12,2.93,"XBB"
"2783",2023-03-05,"XBB.1.5.2",1,3.12,3.23,"XBB"
"2784",2023-03-05,"XBB.1.5.20",1,3.12,2.98,"XBB"
"2785",2023-03-05,"XBB.1.5.31",1,3.12,2.98,"XBB"
"2786",2023-03-05,"XBB.1.5.66",1,3.12,3.23,"XBB"
"2787",2023-03-05,"XBB.1.9.1",1,3.12,3.23,"XBB"
"2788",2023-03-05,"XBB.2.2",1,3.12,NA,"XBB"
"2789",2023-03-21,"BM.1.1.1",1,3.12,2.86,"BA.2"
"2790",2023-03-21,"BQ.1.1",1,3.12,2.86,"BA.5"
"2791",2023-03-21,"BQ.1.1.32",1,3.12,2.86,"BA.5"
"2792",2023-03-21,"BQ.1.25",1,3.12,3.9,"BA.5"
"2793",2023-03-21,"CH.1.1.2",1,3.12,2.86,"BA.2"
"2794",2023-03-21,"DV.1",1,3.12,2.86,"BA.2.75"
"2795",2023-03-21,"DV.1.1",1,3.12,2.86,"BA.2.75"
"2796",2023-03-21,"FD.4",1,3.12,2.86,"Other"
"2797",2023-03-21,"FK.1.2",1,3.12,2.86,"Other"
"2798",2023-03-21,"XBB.1.16",1,3.12,2.86,"XBB"
"2799",2023-03-21,"XBB.1.5.10",1,3.12,2.86,"XBB"
"2800",2023-03-21,"XBB.1.5.12",1,3.12,2.86,"XBB"
"2801",2023-03-21,"XBB.1.5.13",1,3.12,2.86,"XBB"
"2802",2023-03-21,"XBB.1.5.16",1,3.12,2.86,"XBB"
"2803",2023-03-21,"XBB.1.5.19",1,3.12,2.86,"XBB"
"2804",2023-03-21,"XBB.1.5.32",1,3.12,2.86,"XBB"
"2805",2023-03-21,"XBB.1.5.33",1,3.12,2.86,"XBB"
"2806",2023-03-21,"XBB.1.5.57",1,3.12,2.86,"XBB"
"2807",2023-03-21,"XBB.1.5.6",1,3.12,2.86,"XBB"
"2808",2023-03-21,"XBB.1.5.66",1,3.12,2.86,"XBB"
"2809",2023-03-21,"XBB.1.5.67",1,3.12,2.86,"XBB"
"2810",2023-03-21,"XBB.1.5.7",1,3.12,2.86,"XBB"
"2811",2023-03-21,"XBB.1.9.1",1,3.12,3.63,"XBB"
"2812",2023-03-21,"XBB.1.9.2",1,3.12,2.86,"XBB"
"2813",2023-03-22,"BM.1.1.1",1,3.12,2.98,"BA.2"
"2814",2023-03-22,"BQ.1.1",1,3.12,2.98,"BA.5"
"2815",2023-03-22,"BQ.1.1.32",1,3.12,2.98,"BA.5"
"2816",2023-03-22,"CH.1.1.2",1,3.12,2.98,"BA.2"
"2817",2023-03-22,"DV.1",1,3.12,2.98,"BA.2.75"
"2818",2023-03-22,"DV.1.1",1,3.12,2.98,"BA.2.75"
"2819",2023-03-22,"FD.4",1,3.12,2.98,"Other"
"2820",2023-03-22,"FK.1.2",1,3.12,2.98,"Other"
"2821",2023-03-22,"XBB.1.16",1,3.12,2.98,"XBB"
"2822",2023-03-22,"XBB.1.5.10",1,3.12,3.88,"XBB"
"2823",2023-03-22,"XBB.1.5.12",1,3.12,2.98,"XBB"
"2824",2023-03-22,"XBB.1.5.13",1,3.12,2.98,"XBB"
"2825",2023-03-22,"XBB.1.5.16",1,3.12,2.98,"XBB"
"2826",2023-03-22,"XBB.1.5.19",1,3.12,2.98,"XBB"
"2827",2023-03-22,"XBB.1.5.32",1,3.12,2.98,"XBB"
"2828",2023-03-22,"XBB.1.5.33",1,3.12,3.88,"XBB"
"2829",2023-03-22,"XBB.1.5.57",1,3.12,2.98,"XBB"
"2830",2023-03-22,"XBB.1.5.6",1,3.12,2.98,"XBB"
"2831",2023-03-22,"XBB.1.5.66",1,3.12,2.98,"XBB"
"2832",2023-03-22,"XBB.1.5.67",1,3.12,2.98,"XBB"
"2833",2023-03-22,"XBB.1.5.7",1,3.12,3.88,"XBB"
"2834",2023-03-22,"XBB.1.9.1",1,3.12,2.98,"XBB"
"2835",2023-03-22,"XBB.1.9.2",1,3.12,2.98,"XBB"
"2836",2023-07-26,"EG.1",1,3.12,3.26,"Other"
"2837",2023-07-26,"EG.5",1,3.12,3.26,"Other"
"2838",2023-07-26,"FD.1.1",1,3.12,3.26,"Other"
"2839",2023-07-26,"FE.1.1",1,3.12,3.26,"Other"
"2840",2023-07-26,"FK.1.1",1,3.12,3.26,"Other"
"2841",2023-07-26,"FL.2",1,3.12,3.26,"Other"
"2842",2023-07-26,"FU.1",1,3.12,3.26,"Other"
"2843",2023-07-26,"FU.2",1,3.12,3.26,"Other"
"2844",2023-07-26,"FY.1",1,3.12,3.26,"Other"
"2845",2023-07-26,"FY.3",1,3.12,3.26,"Other"
"2846",2023-07-26,"XBB.1.16",1,3.12,3.26,"XBB"
"2847",2023-07-26,"XBB.1.16.1",1,3.12,3.26,"XBB"
"2848",2023-07-26,"XBB.1.16.2",1,3.12,3.26,"XBB"
"2849",2023-07-26,"XBB.1.16.6",1,3.12,3.26,"XBB"
"2850",2023-07-26,"XBB.1.22.1",1,3.12,3.26,"XBB"
"2851",2023-07-26,"XBB.1.5",1,3.12,3.26,"XBB"
"2852",2023-07-26,"XBB.1.5.18",1,3.12,3.26,"XBB"
"2853",2023-07-26,"XBB.1.5.28",1,3.12,3.26,"XBB"
"2854",2023-07-26,"XBB.1.5.39",1,3.12,3.26,"XBB"
"2855",2023-07-26,"XBB.1.5.4",1,3.12,3.26,"XBB"
"2856",2023-07-26,"XBB.1.5.41",1,3.12,3.26,"XBB"
"2857",2023-07-26,"XBB.1.5.48",1,3.12,3.26,"XBB"
"2858",2023-07-26,"XBB.1.5.59",1,3.12,3.26,"XBB"
"2859",2023-07-26,"XBB.1.5.68",1,3.12,3.26,"XBB"
"2860",2023-07-26,"XBB.2.3",1,3.12,3.26,"XBB"
"2861",2023-07-26,"XBB.2.3.11",1,3.12,3.26,"XBB"
"2862",2023-07-26,"XBB.2.3.3",1,3.12,3.26,"XBB"
"2863",2023-07-26,"XBC.1.6.3",1,3.12,3.26,"Other"
"2864",2023-02-04,"BW.1.1",2,3.08,2.16,"Other"
"2865",2023-03-09,"BA.2.10.1",1,3.03,3.28,"BA.2"
"2866",2023-03-09,"BQ.1.1.32",1,3.03,3.28,"BA.5"
"2867",2023-03-09,"BQ.1.1.4",1,3.03,3.28,"BA.5"
"2868",2023-03-09,"BQ.1.1.5",1,3.03,3.28,"BA.5"
"2869",2023-03-09,"CL.1",1,3.03,3.28,"BA.5"
"2870",2023-03-09,"FD.4",1,3.03,3.28,"Other"
"2871",2023-03-09,"XBB.1.5.1",1,3.03,3.28,"XBB"
"2872",2023-03-09,"XBB.1.5.13",1,3.03,3.28,"XBB"
"2873",2023-03-09,"XBB.1.5.15",1,3.03,3.28,"XBB"
"2874",2023-03-09,"XBB.1.5.17",1,3.03,3.28,"XBB"
"2875",2023-03-09,"XBB.1.5.2",1,3.03,3.28,"XBB"
"2876",2023-03-09,"XBB.1.5.28",1,3.03,3.28,"XBB"
"2877",2023-03-09,"XBB.1.5.41",1,3.03,3.28,"XBB"
"2878",2023-03-09,"XBB.1.5.56",1,3.03,3.28,"XBB"
"2879",2023-03-09,"XBB.1.5.66",1,3.03,3.28,"XBB"
"2880",2023-03-09,"XBB.1.9.1",1,3.03,3.28,"XBB"
"2881",2023-03-09,"XBB.2",1,3.03,3.28,"XBB"
"2882",2023-05-09,"BQ.1.1.10",1,3.03,3.39,"BA.5"
"2883",2023-05-09,"FE.1",1,3.03,3.39,"Other"
"2884",2023-05-09,"FE.1.2",1,3.03,3.39,"Other"
"2885",2023-05-09,"FL.1",1,3.03,3.39,"Other"
"2886",2023-05-09,"FL.1.1",1,3.03,3.39,"Other"
"2887",2023-05-09,"FL.1.3",1,3.03,3.39,"Other"
"2888",2023-05-09,"FL.4",1,3.03,3.39,"Other"
"2889",2023-05-09,"FU.1",1,3.03,3.39,"Other"
"2890",2023-05-09,"XBB",1,3.03,3.39,"XBB"
"2891",2023-05-09,"XBB.1.16",1,3.03,5.69,"XBB"
"2892",2023-05-09,"XBB.1.16.1",1,3.03,3.39,"XBB"
"2893",2023-05-09,"XBB.1.5.1",1,3.03,3.39,"XBB"
"2894",2023-05-09,"XBB.1.5.15",1,3.03,3.39,"XBB"
"2895",2023-05-09,"XBB.1.5.18",1,3.03,3.39,"XBB"
"2896",2023-05-09,"XBB.1.5.49",1,3.03,3.39,"XBB"
"2897",2023-05-09,"XBB.1.5.5",1,3.03,3.39,"XBB"
"2898",2023-05-09,"XBB.1.5.59",1,3.03,3.39,"XBB"
"2899",2023-05-09,"XBB.1.9.1",1,3.03,3.39,"XBB"
"2900",2023-05-09,"XBB.1.9.2",1,3.03,3.39,"XBB"
"2901",2023-05-09,"XBB.2.3",1,3.03,3.39,"XBB"
"2902",2023-05-09,"XBB.2.3.1",1,3.03,3.39,"XBB"
"2903",2023-05-09,"XBB.2.6",1,3.03,3.39,"XBB"
"2904",2023-07-28,"EG.1",1,3.03,3.13,"Other"
"2905",2023-07-28,"EG.5",1,3.03,3.13,"Other"
"2906",2023-07-28,"EG.5.1",1,3.03,3.13,"Other"
"2907",2023-07-28,"FD.1.1",1,3.03,3.13,"Other"
"2908",2023-07-28,"FE.1.1",1,3.03,3.13,"Other"
"2909",2023-07-28,"FK.1.1",1,3.03,3.13,"Other"
"2910",2023-07-28,"FL.1",1,3.03,5.15,"Other"
"2911",2023-07-28,"FL.2",1,3.03,3.13,"Other"
"2912",2023-07-28,"FU.1",1,3.03,3.13,"Other"
"2913",2023-07-28,"FU.2",1,3.03,3.13,"Other"
"2914",2023-07-28,"FY.1",1,3.03,3.13,"Other"
"2915",2023-07-28,"FY.3",1,3.03,4.14,"Other"
"2916",2023-07-28,"XBB.1.16.1",1,3.03,3.13,"XBB"
"2917",2023-07-28,"XBB.1.16.2",1,3.03,3.13,"XBB"
"2918",2023-07-28,"XBB.1.22.1",1,3.03,3.13,"XBB"
"2919",2023-07-28,"XBB.1.5",1,3.03,3.13,"XBB"
"2920",2023-07-28,"XBB.1.5.18",1,3.03,3.13,"XBB"
"2921",2023-07-28,"XBB.1.5.28",1,3.03,3.13,"XBB"
"2922",2023-07-28,"XBB.1.5.39",1,3.03,3.13,"XBB"
"2923",2023-07-28,"XBB.1.5.4",1,3.03,3.13,"XBB"
"2924",2023-07-28,"XBB.1.5.41",1,3.03,3.13,"XBB"
"2925",2023-07-28,"XBB.1.5.48",1,3.03,3.13,"XBB"
"2926",2023-07-28,"XBB.1.5.59",1,3.03,3.13,"XBB"
"2927",2023-07-28,"XBB.1.5.68",1,3.03,3.13,"XBB"
"2928",2023-07-28,"XBB.2.3",1,3.03,3.13,"XBB"
"2929",2023-07-28,"XBB.2.3.11",1,3.03,3.13,"XBB"
"2930",2023-07-28,"XBB.2.3.3",1,3.03,3.13,"XBB"
"2931",2023-07-28,"XBC.1.6.3",1,3.03,3.13,"Other"
"2932",2023-07-29,"EG.1",1,3.03,3.1,"Other"
"2933",2023-07-29,"EG.5",1,3.03,3.1,"Other"
"2934",2023-07-29,"EG.5.1",1,3.03,3.1,"Other"
"2935",2023-07-29,"FD.1.1",1,3.03,3.1,"Other"
"2936",2023-07-29,"FE.1.1",1,3.03,3.1,"Other"
"2937",2023-07-29,"FK.1.1",1,3.03,3.1,"Other"
"2938",2023-07-29,"FL.2",1,3.03,4.17,"Other"
"2939",2023-07-29,"FU.1",1,3.03,3.1,"Other"
"2940",2023-07-29,"FU.2",1,3.03,3.1,"Other"
"2941",2023-07-29,"FY.1",1,3.03,3.1,"Other"
"2942",2023-07-29,"XBB.1.16",1,3.03,4.11,"XBB"
"2943",2023-07-29,"XBB.1.16.1",1,3.03,3.1,"XBB"
"2944",2023-07-29,"XBB.1.16.2",1,3.03,3.1,"XBB"
"2945",2023-07-29,"XBB.1.16.6",1,3.03,5.12,"XBB"
"2946",2023-07-29,"XBB.1.22.1",1,3.03,3.1,"XBB"
"2947",2023-07-29,"XBB.1.5",1,3.03,3.1,"XBB"
"2948",2023-07-29,"XBB.1.5.18",1,3.03,3.1,"XBB"
"2949",2023-07-29,"XBB.1.5.28",1,3.03,3.1,"XBB"
"2950",2023-07-29,"XBB.1.5.39",1,3.03,3.1,"XBB"
"2951",2023-07-29,"XBB.1.5.4",1,3.03,3.1,"XBB"
"2952",2023-07-29,"XBB.1.5.41",1,3.03,3.1,"XBB"
"2953",2023-07-29,"XBB.1.5.48",1,3.03,3.1,"XBB"
"2954",2023-07-29,"XBB.1.5.59",1,3.03,3.1,"XBB"
"2955",2023-07-29,"XBB.1.5.68",1,3.03,3.1,"XBB"
"2956",2023-07-29,"XBB.2.3",1,3.03,3.1,"XBB"
"2957",2023-07-29,"XBB.2.3.11",1,3.03,3.1,"XBB"
"2958",2023-07-29,"XBB.2.3.3",1,3.03,3.1,"XBB"
"2959",2023-07-29,"XBC.1.6.3",1,3.03,3.1,"Other"
"2960",2023-01-05,"BQ.1.1.3",3,3,1.69,"BA.5"
"2961",2023-01-05,"BQ.1.23",3,3,1.69,"BA.5"
"2962",2023-02-17,"BA.2.10.1",1,2.94,2.77,"BA.2"
"2963",2023-02-17,"BN.1",1,2.94,2.77,"Other"
"2964",2023-02-17,"BQ.1",1,2.94,2.77,"BA.5"
"2965",2023-02-17,"BQ.1.1",1,2.94,2.77,"BA.5"
"2966",2023-02-17,"BQ.1.1.13",1,2.94,2.77,"BA.5"
"2967",2023-02-17,"BQ.1.1.18",1,2.94,2.77,"BA.5"
"2968",2023-02-17,"BQ.1.11",1,2.94,2.77,"BA.5"
"2969",2023-02-17,"CH.1.1.1",1,2.94,2.77,"BA.2"
"2970",2023-02-17,"Unassigned",1,2.94,2.77,"Other"
"2971",2023-02-17,"XBB.1",1,2.94,2.77,"XBB"
"2972",2023-02-17,"XBB.1.5.1",1,2.94,2.77,"XBB"
"2973",2023-02-17,"XBB.1.5.13",1,2.94,2.77,"XBB"
"2974",2023-02-17,"XBB.1.5.19",1,2.94,2.77,"XBB"
"2975",2023-02-17,"XBB.1.5.28",1,2.94,2.77,"XBB"
"2976",2023-02-17,"XBB.1.5.3",1,2.94,3.45,"XBB"
"2977",2023-02-17,"XBB.1.5.31",1,2.94,2.77,"XBB"
"2978",2023-02-17,"XBB.1.5.33",1,2.94,2.77,"XBB"
"2979",2023-02-17,"XBB.1.5.66",1,2.94,2.77,"XBB"
"2980",2023-02-17,"XBB.1.5.7",1,2.94,2.77,"XBB"
"2981",2023-03-14,"BA.5.3.5",1,2.94,2.92,"BA.5"
"2982",2023-03-14,"BE.1.1",1,2.94,2.92,"BA.5"
"2983",2023-03-14,"BN.1",1,2.94,2.92,"Other"
"2984",2023-03-14,"BQ.1.1.32",1,2.94,2.92,"BA.5"
"2985",2023-03-14,"FB.1",1,2.94,2.92,"Other"
"2986",2023-03-14,"FD.4",1,2.94,2.92,"Other"
"2987",2023-03-14,"XBB",1,2.94,2.92,"XBB"
"2988",2023-03-14,"XBB.1",1,2.94,2.92,"XBB"
"2989",2023-03-14,"XBB.1.16.1",1,2.94,2.92,"XBB"
"2990",2023-03-14,"XBB.1.5.1",1,2.94,2.92,"XBB"
"2991",2023-03-14,"XBB.1.5.13",1,2.94,2.92,"XBB"
"2992",2023-03-14,"XBB.1.5.15",1,2.94,2.92,"XBB"
"2993",2023-03-14,"XBB.1.5.16",1,2.94,2.92,"XBB"
"2994",2023-03-14,"XBB.1.5.17",1,2.94,2.92,"XBB"
"2995",2023-03-14,"XBB.1.5.20",1,2.94,2.92,"XBB"
"2996",2023-03-14,"XBB.1.5.31",1,2.94,2.92,"XBB"
"2997",2023-03-14,"XBB.1.5.41",1,2.94,2.92,"XBB"
"2998",2023-03-14,"XBB.1.5.49",1,2.94,2.92,"XBB"
"2999",2023-03-14,"XBB.1.5.51",1,2.94,2.92,"XBB"
"3000",2023-03-14,"XBB.1.5.67",1,2.94,2.92,"XBB"
"3001",2023-03-14,"XBB.1.9.1",1,2.94,3.76,"XBB"
"3002",2023-07-24,"EG.1",1,2.94,3.94,"Other"
"3003",2023-07-24,"EG.5",1,2.94,4.65,"Other"
"3004",2023-07-24,"EG.5.1",1,2.94,3.94,"Other"
"3005",2023-07-24,"FD.1.1",1,2.94,3.94,"Other"
"3006",2023-07-24,"FK.1.1",1,2.94,3.94,"Other"
"3007",2023-07-24,"FL.2",1,2.94,3.94,"Other"
"3008",2023-07-24,"FU.1",1,2.94,3.94,"Other"
"3009",2023-07-24,"FU.2",1,2.94,4.17,"Other"
"3010",2023-07-24,"FY.1",1,2.94,NA,"Other"
"3011",2023-07-24,"FY.3",1,2.94,4.65,"Other"
"3012",2023-07-24,"XBB.1.16.1",1,2.94,3.94,"XBB"
"3013",2023-07-24,"XBB.1.16.2",1,2.94,3.42,"XBB"
"3014",2023-07-24,"XBB.1.16.6",1,2.94,3.94,"XBB"
"3015",2023-07-24,"XBB.1.22.1",1,2.94,4.05,"XBB"
"3016",2023-07-24,"XBB.1.5",1,2.94,3.94,"XBB"
"3017",2023-07-24,"XBB.1.5.18",1,2.94,3.42,"XBB"
"3018",2023-07-24,"XBB.1.5.28",1,2.94,3.42,"XBB"
"3019",2023-07-24,"XBB.1.5.39",1,2.94,3.54,"XBB"
"3020",2023-07-24,"XBB.1.5.4",1,2.94,3.94,"XBB"
"3021",2023-07-24,"XBB.1.5.41",1,2.94,3.24,"XBB"
"3022",2023-07-24,"XBB.1.5.48",1,2.94,3.94,"XBB"
"3023",2023-07-24,"XBB.1.5.59",1,2.94,3.94,"XBB"
"3024",2023-07-24,"XBB.1.5.68",1,2.94,3.94,"XBB"
"3025",2023-07-24,"XBB.2.3",1,2.94,3.94,"XBB"
"3026",2023-07-24,"XBB.2.3.11",1,2.94,3.24,"XBB"
"3027",2023-07-24,"XBB.2.3.3",1,2.94,3.94,"XBB"
"3028",2023-07-24,"XBC.1.6.3",1,2.94,NA,"Other"
"3029",2023-01-07,"BQ.1.1",3,2.91,3.55,"BA.5"
"3030",2022-12-30,"BN.1.1.1",2,2.9,2.01,"Other"
"3031",2022-12-30,"BQ.1.1",2,2.9,3.05,"BA.5"
"3032",2022-12-30,"BQ.1.2",2,2.9,2.01,"BA.5"
"3033",2022-12-30,"XBB.1",2,2.9,2.01,"XBB"
"3034",2023-01-17,"BQ.1.1",2,2.9,2.92,"BA.5"
"3035",2023-01-16,"BA.5.2.34",2,2.86,1.82,"BA.5"
"3036",2023-03-07,"BA.2.10.1",1,2.86,3.11,"BA.2"
"3037",2023-03-07,"BQ.1.1.32",1,2.86,3.11,"BA.5"
"3038",2023-03-07,"BQ.1.1.4",1,2.86,3.11,"BA.5"
"3039",2023-03-07,"BQ.1.1.5",1,2.86,3.11,"BA.5"
"3040",2023-03-07,"CL.1",1,2.86,3.11,"BA.5"
"3041",2023-03-07,"FD.4",1,2.86,3.11,"Other"
"3042",2023-03-07,"XBB.1.5.15",1,2.86,3.11,"XBB"
"3043",2023-03-07,"XBB.1.5.17",1,2.86,3.11,"XBB"
"3044",2023-03-07,"XBB.1.5.2",1,2.86,3.11,"XBB"
"3045",2023-03-07,"XBB.1.5.28",1,2.86,3.11,"XBB"
"3046",2023-03-07,"XBB.1.5.41",1,2.86,3.11,"XBB"
"3047",2023-03-07,"XBB.1.5.56",1,2.86,3.11,"XBB"
"3048",2023-03-07,"XBB.1.5.66",1,2.86,3.11,"XBB"
"3049",2023-03-07,"XBB.1.9.1",1,2.86,3.11,"XBB"
"3050",2023-03-07,"XBB.2",1,2.86,3.11,"XBB"
"3051",2023-03-16,"BA.5.3.5",1,2.86,3.4,"BA.5"
"3052",2023-03-16,"BE.1.1",1,2.86,3.4,"BA.5"
"3053",2023-03-16,"BN.1",1,2.86,3.4,"Other"
"3054",2023-03-16,"BQ.1.1.32",1,2.86,3.4,"BA.5"
"3055",2023-03-16,"FB.1",1,2.86,3.4,"Other"
"3056",2023-03-16,"FD.4",1,2.86,3.4,"Other"
"3057",2023-03-16,"XBB",1,2.86,3.4,"XBB"
"3058",2023-03-16,"XBB.1",1,2.86,3.4,"XBB"
"3059",2023-03-16,"XBB.1.16.1",1,2.86,3.4,"XBB"
"3060",2023-03-16,"XBB.1.5.1",1,2.86,3.4,"XBB"
"3061",2023-03-16,"XBB.1.5.13",1,2.86,3.4,"XBB"
"3062",2023-03-16,"XBB.1.5.15",1,2.86,3.4,"XBB"
"3063",2023-03-16,"XBB.1.5.16",1,2.86,3.4,"XBB"
"3064",2023-03-16,"XBB.1.5.17",1,2.86,3.4,"XBB"
"3065",2023-03-16,"XBB.1.5.20",1,2.86,3.4,"XBB"
"3066",2023-03-16,"XBB.1.5.31",1,2.86,3.4,"XBB"
"3067",2023-03-16,"XBB.1.5.41",1,2.86,3.4,"XBB"
"3068",2023-03-16,"XBB.1.5.49",1,2.86,3.4,"XBB"
"3069",2023-03-16,"XBB.1.5.51",1,2.86,3.4,"XBB"
"3070",2023-03-16,"XBB.1.5.67",1,2.86,3.4,"XBB"
"3071",2023-03-16,"XBB.1.9.1",1,2.86,3.4,"XBB"
"3072",2023-03-24,"BM.1.1.1",1,2.86,2.75,"BA.2"
"3073",2023-03-24,"BQ.1.1",1,2.86,4.56,"BA.5"
"3074",2023-03-24,"BQ.1.1.32",1,2.86,2.75,"BA.5"
"3075",2023-03-24,"BQ.1.25",1,2.86,2.75,"BA.5"
"3076",2023-03-24,"CH.1.1.2",1,2.86,2.75,"BA.2"
"3077",2023-03-24,"DV.1",1,2.86,2.75,"BA.2.75"
"3078",2023-03-24,"DV.1.1",1,2.86,2.75,"BA.2.75"
"3079",2023-03-24,"FD.4",1,2.86,2.75,"Other"
"3080",2023-03-24,"FK.1.2",1,2.86,2.75,"Other"
"3081",2023-03-24,"XBB.1.16",1,2.86,2.75,"XBB"
"3082",2023-03-24,"XBB.1.5.10",1,2.86,3.66,"XBB"
"3083",2023-03-24,"XBB.1.5.12",1,2.86,2.75,"XBB"
"3084",2023-03-24,"XBB.1.5.13",1,2.86,2.75,"XBB"
"3085",2023-03-24,"XBB.1.5.16",1,2.86,2.75,"XBB"
"3086",2023-03-24,"XBB.1.5.19",1,2.86,2.75,"XBB"
"3087",2023-03-24,"XBB.1.5.32",1,2.86,2.75,"XBB"
"3088",2023-03-24,"XBB.1.5.33",1,2.86,3.66,"XBB"
"3089",2023-03-24,"XBB.1.5.57",1,2.86,2.75,"XBB"
"3090",2023-03-24,"XBB.1.5.6",1,2.86,2.75,"XBB"
"3091",2023-03-24,"XBB.1.5.66",1,2.86,2.75,"XBB"
"3092",2023-03-24,"XBB.1.5.67",1,2.86,2.75,"XBB"
"3093",2023-03-24,"XBB.1.5.7",1,2.86,3.66,"XBB"
"3094",2023-03-24,"XBB.1.9.1",1,2.86,2.75,"XBB"
"3095",2023-03-24,"XBB.1.9.2",1,2.86,2.75,"XBB"
"3096",2023-01-11,"BQ.1.14",2,2.78,1.77,"BA.5"
"3097",2023-01-11,"CQ.2",2,2.78,1.77,"Other"
"3098",2023-01-02,"BQ.1.1",4,2.76,2.25,"BA.5"
"3099",2023-01-02,"BQ.1.1.22",4,2.76,1.91,"BA.5"
"3100",2022-12-31,"BQ.1.1",2,2.74,2.52,"BA.5"
"3101",2022-12-31,"BQ.1.12",2,2.74,2.04,"BA.5"
"3102",2023-01-26,"BQ.1.22",2,2.74,2.05,"BA.5"
"3103",2023-02-07,"BQ.1.13.1",2,2.74,1.8,"BA.5"
"3104",2023-02-07,"XBF",2,2.74,1.8,"Other"
"3105",2023-02-26,"BF.26",1,2.7,NA,"BA.5"
"3106",2023-02-26,"BF.7",1,2.7,NA,"BA.5"
"3107",2023-02-26,"BN.1",1,2.7,2.81,"Other"
"3108",2023-02-26,"BQ.1.1",1,2.7,2.75,"BA.5"
"3109",2023-02-26,"CH.1.1.1",1,2.7,3.53,"BA.2"
"3110",2023-02-26,"XBB.1",1,2.7,2.81,"XBB"
"3111",2023-02-26,"XBB.1.34",1,2.7,NA,"XBB"
"3112",2023-02-26,"XBB.1.5.13",1,2.7,3.05,"XBB"
"3113",2023-02-26,"XBB.1.5.15",1,2.7,3.05,"XBB"
"3114",2023-02-26,"XBB.1.5.16",1,2.7,2.75,"XBB"
"3115",2023-02-26,"XBB.1.5.19",1,2.7,2.75,"XBB"
"3116",2023-02-26,"XBB.1.5.3",1,2.7,NA,"XBB"
"3117",2023-02-26,"XBB.1.5.31",1,2.7,2.75,"XBB"
"3118",2023-02-26,"XBB.1.5.51",1,2.7,2.81,"XBB"
"3119",2023-02-26,"XBB.1.5.66",1,2.7,2.75,"XBB"
"3120",2023-02-26,"XBB.6.1",1,2.7,NA,"XBB"
"3121",2023-02-28,"BA.5.2.1",1,2.7,2.47,"BA.5"
"3122",2023-02-28,"BE.9",1,2.7,2.47,"BA.5"
"3123",2023-02-28,"BM.4.1.1",1,2.7,2.47,"BA.2"
"3124",2023-02-28,"BN.1.3.1",1,2.7,2.47,"Other"
"3125",2023-02-28,"BQ.1",1,2.7,2.47,"BA.5"
"3126",2023-02-28,"BQ.1.1",1,2.7,2.47,"BA.5"
"3127",2023-02-28,"BQ.1.1.32",1,2.7,2.47,"BA.5"
"3128",2023-02-28,"BQ.1.23",1,2.7,2.47,"BA.5"
"3129",2023-02-28,"CH.1.1.1",1,2.7,3.24,"BA.2"
